id,title,url,upload_date,source_primary,source_tabs,live_status,was_live,is_live,availability,members_only
OJHfJG65Hlo,男友确诊癌症分手吗？｜儿子要变性父母怎么办？｜养魂鼎：甘肃再生人张局长是怎么养魂8年的？｜处男读老王爬坡法实践心得｜肾结石患者高潮心得｜列治文回流教友心语｜18岁戾气底层费拉报复社会前的求救信,https://www.youtube.com/watch?v=OJHfJG65Hlo,2025-10-09,streams,streams,was_live,True,False,public,False
42wVr9z_NcA,揭秘金三角大佬5：时与势都在毛泽东一边，连彭家声也投共闹革命去了,https://www.youtube.com/watch?v=42wVr9z_NcA,2025-10-07,streams,streams,was_live,True,False,public,False
EJaKTflEWYk,周末玄学：出马仙为什么会早死或者疯？｜凡人链接阿卡西获得神通的方法｜玄学怀孕｜,https://www.youtube.com/watch?v=EJaKTflEWYk,2025-10-04,streams,streams,was_live,True,False,public,False
-D97AHyMPEg,VIP33稳定币的本质：从去中心化回到中心化｜为什么说稳定币才是人类的未来货币｜稳定币如何稳定｜为什么美国赢了第一局,https://www.youtube.com/watch?v=-D97AHyMPEg,2025-10-03,streams,streams,was_live,True,False,subscriber_only,True
xklmrMQYsFw,频道开播2周年感恩专场：为四中全会成功召开献礼！｜国庆招待会2大看点｜四中全会4大看点！,https://www.youtube.com/watch?v=xklmrMQYsFw,2025-10-02,streams,streams,was_live,True,False,public,False
xSnY2JJ6Ymo,翡翠投资大揭秘（上）底层代码ABC,https://www.youtube.com/watch?v=xSnY2JJ6Ymo,2025-10-01,videos,videos,not_live,False,False,public,False
uAQk-SyC17E,老王厨房：卤牛舌 | 5分钟实现牛舌自由后附技术总结,https://www.youtube.com/watch?v=uAQk-SyC17E,2025-10-01,videos,videos,not_live,False,False,public,False
hlj2iGzse6k,老王厨房：热炒青椒牛肉 | 技术总结变幻各种热炒｜低盐无添加剂养肾护心健康菜谱,https://www.youtube.com/watch?v=hlj2iGzse6k,2025-10-01,videos,videos,not_live,False,False,public,False
7NMkIqej9SI,金三角大佬4：缅北双雄时代1962-1998,https://www.youtube.com/watch?v=7NMkIqej9SI,2025-09-30,streams,streams,was_live,True,False,public,False
t9wqxXfa9tg,拿幸教资深教友温哥华见面实录！,https://www.youtube.com/watch?v=t9wqxXfa9tg,2025-09-29,streams,streams,was_live,True,False,public,False
YpFtTRH7BL4,恒大破产清盘金融专业答疑解惑,https://www.youtube.com/watch?v=YpFtTRH7BL4,2025-09-29,videos,videos,not_live,False,False,public,False
hCD3eCUe6c4,恒大清盘的秘密，一鲸落万物生,https://www.youtube.com/watch?v=hCD3eCUe6c4,2025-09-28,videos,videos,not_live,False,False,public,False
Esk-pbgFaBI,于朦胧母亲的声明系伪造｜教美国教友躲避ICE抓人的择吉时法｜周末玄学大课堂：鬼遮眼实例与科学解读｜出门给儿童叫魂的定向秘法｜或疯或死出马仙的可怜下场｜,https://www.youtube.com/watch?v=Esk-pbgFaBI,2025-09-27,streams,streams,was_live,True,False,public,False
nLo8thX0JBQ,死后亡灵之路,https://www.youtube.com/watch?v=nLo8thX0JBQ,2025-09-26,videos,videos,not_live,False,False,public,False
EIj0SVq30Kc,VIP32吴亦凡真相：他到底得罪了谁？,https://www.youtube.com/watch?v=EIj0SVq30Kc,2025-09-26,streams,streams,was_live,True,False,subscriber_only,True
4we_E7f2wPg,金三角教父3:拉拉之王杨二小姐,https://www.youtube.com/watch?v=4we_E7f2wPg,2025-09-25,streams,streams,was_live,True,False,public,False
mrn-K2E86Xc,前首富黄光裕：入场有聪明，离场无智慧,https://www.youtube.com/watch?v=mrn-K2E86Xc,2025-09-24,videos,videos,not_live,False,False,public,False
VfrXVKYyIsU,老罗回国有点心虚，西贝会不会搞罗永浩？｜老贾面色有点黑｜福建舰完成历史性弹射试验,https://www.youtube.com/watch?v=VfrXVKYyIsU,2025-09-23,streams,streams,was_live,True,False,subscriber_only,True
qOhPNS3fAMs,周日紧急声明：关于切片频道主中出现令人发指的恶劣小人行径的震惊简报，利益面前失去底线，拿兴拿兴两年白讲了！,https://www.youtube.com/watch?v=qOhPNS3fAMs,2025-09-22,streams,streams,was_live,True,False,subscriber_only,True
Fznap5vJ5PA,钻石的封神之路,https://www.youtube.com/watch?v=Fznap5vJ5PA,2025-09-21,videos,videos,not_live,False,False,public,False
7HrmuQAkg6c,戴梦得，嘎然而止的钻石帝国,https://www.youtube.com/watch?v=7HrmuQAkg6c,2025-09-21,videos,videos,not_live,False,False,public,False
ZVXalYZ921I,中国钻石投资历史,https://www.youtube.com/watch?v=ZVXalYZ921I,2025-09-20,videos,videos,not_live,False,False,public,False
BoUttlFddCM,论人类的劣根性｜偷偷颂几句圣,https://www.youtube.com/watch?v=BoUttlFddCM,2025-09-20,streams,streams,was_live,True,False,subscriber_only,True
sZM2lkDwPAQ,黄金讲坛（五）美中黄金博弈,https://www.youtube.com/watch?v=sZM2lkDwPAQ,2025-09-19,videos,videos,not_live,False,False,public,False
Y8PqvMjJYPs,VIP31黑天鹅杀死养鹅人：联储降息黄金看涨水贝金商逆势跑路｜美股再次错过调整风险向下一轮积累｜中国楼市阅兵后逆势大跌无可挽回二房东行业彻底出局｜于朦胧真相,https://www.youtube.com/watch?v=Y8PqvMjJYPs,2025-09-19,streams,streams,was_live,True,False,subscriber_only,True
CaHk-2apXhE,中国房地产下行 穆迪降低中国评级,https://www.youtube.com/watch?v=CaHk-2apXhE,2025-09-19,videos,videos,not_live,False,False,public,False
4SQ87IjNBrg,跨省抓捕罗永浩可研报告｜论于朦胧真相｜户晨风给中国人打开了中国梦的大门,https://www.youtube.com/watch?v=4SQ87IjNBrg,2025-09-18,streams,streams,was_live,True,False,subscriber_only,True
7UAOydO6CjA,特斯拉VS比亚迪,https://www.youtube.com/watch?v=7UAOydO6CjA,2025-09-17,videos,videos,not_live,False,False,public,False
CG4y4tMgpBY,解密金三角教父2：缅甸王李弥，缅北乱局自他开始！（正片21分钟处开始）,https://www.youtube.com/watch?v=CG4y4tMgpBY,2025-09-16,streams,streams,was_live,True,False,subscriber_only,True
RKFYXZGQ41M,周末大瓜：罗永浩摩擦贾国龙，西贝口玉龙！｜UBC大学生人群对查理柯克遇刺的真实反应田野调查统计,https://www.youtube.com/watch?v=RKFYXZGQ41M,2025-09-15,streams,streams,was_live,True,False,subscriber_only,True
KJ8bHjt6qxw,插播：美国刺客抓住了，居然是个传统保守共和党家庭的儿子，论美国大学的堕落｜中元节教友见鬼实录｜哈尔滨猫脸老太太的传说｜拿性教梦中吃鬼剑身健体已经成为新潮流,https://www.youtube.com/watch?v=KJ8bHjt6qxw,2025-09-13,streams,streams,was_live,True,False,public,False
pxzOzjPHzQM,突发：查理柯克演讲时遇刺身亡，影响堪比马丁路德金遇刺｜美国将迎来全面右转时代｜北理工学弟的痛苦｜崔永元在2018｜山西煤老板的求救信｜菩萨警示婚外情,https://www.youtube.com/watch?v=pxzOzjPHzQM,2025-09-12,streams,streams,was_live,True,False,public,False
XhCjH3mOYfM,星舰与星链无可匹敌的统治力,https://www.youtube.com/watch?v=XhCjH3mOYfM,2025-09-12,videos,videos,not_live,False,False,public,False
Fe_I9O4obKs,VIP30金融实战教室：破产重整实操大法｜成为老王来了的会员,https://www.youtube.com/watch?v=Fe_I9O4obKs,2025-09-11,streams,streams,was_live,True,False,subscriber_only,True
KT32KiaWXlk,解密金三角教父1：湄公河的真相,https://www.youtube.com/watch?v=KT32KiaWXlk,2025-09-09,streams,streams,was_live,True,False,public,False
DKGSxwZY40A,特斯拉 AI觉醒,https://www.youtube.com/watch?v=DKGSxwZY40A,2025-09-08,videos,videos,not_live,False,False,public,False
1aM2gz2nz4g,2016股灾背后的真相,https://www.youtube.com/watch?v=1aM2gz2nz4g,2025-09-07,videos,videos,not_live,False,False,public,False
V5W5Y1i4K6A,A股阅兵后出现150岁熊｜论本次大阅兵的4大诡异｜周末玄学之多人梦见阴间大基建,https://www.youtube.com/watch?v=V5W5Y1i4K6A,2025-09-06,streams,streams,was_live,True,False,public,False
kipZXg7PXzg,中国房地产的三颗核弹,https://www.youtube.com/watch?v=kipZXg7PXzg,2025-09-05,videos,videos,not_live,False,False,public,False
jINtOrPs9qM,VIP29：古董车收藏市场与秘籍｜A股出现150岁暴跌：盘点阅兵的4大诡与1大爆,https://www.youtube.com/watch?v=jINtOrPs9qM,2025-09-05,streams,streams,was_live,True,False,subscriber_only,True
TDV6ZYJACtw,抛售房地产的时间窗口,https://www.youtube.com/watch?v=TDV6ZYJACtw,2025-09-05,videos,videos,not_live,False,False,public,False
Oh3j-YbDzYI,顶奢珠宝的暗黑投资ABC,https://www.youtube.com/watch?v=Oh3j-YbDzYI,2025-09-04,videos,videos,not_live,False,False,public,False
Adef5fbJDss,深杭是中国楼市风向标 虚假复苏难扶大厦倾颓,https://www.youtube.com/watch?v=Adef5fbJDss,2025-09-04,videos,videos,not_live,False,False,public,False
5SMMYS3BZjs,93阅兵5大恶心与6大亮点，老王聊几句93阅兵！｜感恩20万粉｜,https://www.youtube.com/watch?v=5SMMYS3BZjs,2025-09-03,streams,streams,was_live,True,False,public,False
OSS0rWbU7oE,印尼屠华元凶成为中国93阅兵贵宾｜天道轮回：揭秘印尼暴乱必排华真相！｜为什么屠夫不受惩罚而成为印尼英雄｜为什么中国政府忍气吞声不敢护侨！,https://www.youtube.com/watch?v=OSS0rWbU7oE,2025-09-02,streams,streams,was_live,True,False,public,False
1CLplJ9hojI,补下半场18+：男性性技巧干货+周末男女真心话大冒险,https://www.youtube.com/watch?v=1CLplJ9hojI,2025-09-01,streams,streams,was_live,True,False,public,False
-H07BWuuivc,房地产暴雷的全民共谋,https://www.youtube.com/watch?v=-H07BWuuivc,2025-08-31,videos,videos,not_live,False,False,public,False
E02EwYYCFbc,周末上半场玄学：如何看破红尘｜下半场18+：周末男女真心话大冒险,https://www.youtube.com/watch?v=E02EwYYCFbc,2025-08-30,streams,streams,was_live,True,False,public,False
bsjBqxPG6_I,管仲轻重术与房市困局,https://www.youtube.com/watch?v=bsjBqxPG6_I,2025-08-29,videos,videos,not_live,False,False,public,False
t4QQIxXinUs,VIP28｜郭文贵启示：从反抗者到囚徒｜成为老王来了的会员,https://www.youtube.com/watch?v=t4QQIxXinUs,2025-08-28,streams,streams,was_live,True,False,subscriber_only,True
LB_bS1codRg,范曾使我们又相信爱情了？为什么坏人可以活百岁！｜最后说说张又侠！,https://www.youtube.com/watch?v=LB_bS1codRg,2025-08-28,streams,streams,was_live,True,False,public,False
wQTIpuPKZzM,突发插播：星舰10飞又炸了？！客观评价95分，恢复到十个月前的水平！,https://www.youtube.com/watch?v=wQTIpuPKZzM,2025-08-27,streams,streams,was_live,True,False,public,False
guo8B_8YeMw,我认识的范曾大师：画画的郭沫若｜解密范曾的四个老婆,https://www.youtube.com/watch?v=guo8B_8YeMw,2025-08-26,streams,streams,was_live,True,False,public,False
yIigRjBkgYw,老王谈人民币汇率 巴拿马运河模型,https://www.youtube.com/watch?v=yIigRjBkgYw,2025-08-25,videos,videos,not_live,False,False,public,False
nPz_WM4sesQ,人民币汇率的底层逻辑,https://www.youtube.com/watch?v=nPz_WM4sesQ,2025-08-25,videos,videos,not_live,False,False,public,False
YxfHfJi6hiE,天下兴亡匹夫无责，乌坎血谏台湾之殇,https://www.youtube.com/watch?v=YxfHfJi6hiE,2025-08-24,videos,videos,not_live,False,False,public,False
3cq6cLguW3A,周五玄学：孩子离世的教友心碎来信｜见鬼录3则白天雾状夜晚光斑的人间之鬼与实体化的阴间之鬼｜澳洲塔罗牌美女来信｜澳洲美加白人阴阳师的存在｜真正的射覆之术与超感气功修行｜,https://www.youtube.com/watch?v=3cq6cLguW3A,2025-08-23,streams,streams,was_live,True,False,public,False
FJQsqL3nPCk,VIP27:解密哇哈哈2：为什么让宗馥莉代持？为什么是21亿美元？｜公安教友详解拿兴教的喝茶风险｜解构郭文贵,https://www.youtube.com/watch?v=FJQsqL3nPCk,2025-08-22,streams,streams,was_live,True,False,subscriber_only,True
9rSy12mHkR4,英伟达还能不能买,https://www.youtube.com/watch?v=9rSy12mHkR4,2025-08-22,videos,videos,not_live,False,False,public,False
rEzEzSg4pAw,百态人生：红通来信｜壮汉心声｜短小求助｜美少女回忆｜118空难亲历者来信,https://www.youtube.com/watch?v=rEzEzSg4pAw,2025-08-21,streams,streams,was_live,True,False,subscriber_only,True
BNbzxb8VAPA,中植解密之二：宏图野望与崩坏,https://www.youtube.com/watch?v=BNbzxb8VAPA,2025-08-20,videos,videos,not_live,False,False,subscriber_only,True
2lyuHR2kcNY,改革风起胡耀邦,https://www.youtube.com/watch?v=2lyuHR2kcNY,2025-08-20,videos,videos,not_live,False,False,public,False
Wj6yiRfYx7k,国共恩怨凡夫改命：那些年钻了空子的人们,https://www.youtube.com/watch?v=Wj6yiRfYx7k,2025-08-19,streams,streams,was_live,True,False,public,False
trAm1nrUSdM,周日返场：玄学读信清明梦的解析及18+如何治疗早泄,https://www.youtube.com/watch?v=trAm1nrUSdM,2025-08-18,streams,streams,was_live,True,False,public,False
Eb-4Xb04_pw,五猖兵马开疆澳洲鬼上身与招魂,https://www.youtube.com/watch?v=Eb-4Xb04_pw,2025-08-17,videos,videos,not_live,False,False,public,False
tJUbBgzUh6w,周末玄学：如何摆脱六道轮回，破瓦法与夺舍法的秘诀,https://www.youtube.com/watch?v=tJUbBgzUh6w,2025-08-16,streams,streams,was_live,True,False,public,False
q0db__EUC7U,VIP26:哇哈哈完全大揭秘｜今日起百刀会半价了，欢迎成为老王来了的会员,https://www.youtube.com/watch?v=q0db__EUC7U,2025-08-15,streams,streams,was_live,True,False,subscriber_only,True
fP_6bJI_76M,琉球奉册承汉制，孤臣绝笔弃天朝,https://www.youtube.com/watch?v=fP_6bJI_76M,2025-08-15,videos,videos,not_live,False,False,public,False
dU8mf8hcTlc,2020年8月黄岩岛军舰事故分析,https://www.youtube.com/watch?v=dU8mf8hcTlc,2025-08-15,videos,videos,not_live,False,False,public,False
LkLbKam1ZiY,国共保钓接力赛，天下熙攘，利来利往,https://www.youtube.com/watch?v=LkLbKam1ZiY,2025-08-15,videos,videos,not_live,False,False,public,False
-_3hlvPilac,赞米亚大空难：有多少真相可以胡来？｜你永远不能知道的中国空难真相。｜论中国人的共业与消业的幽默力量,https://www.youtube.com/watch?v=-_3hlvPilac,2025-08-14,streams,streams,was_live,True,False,public,False
uWo62X6I-GA,潜龙出皖江，革鼎粤天青，十年寒冰饮，海川现汪洋,https://www.youtube.com/watch?v=uWo62X6I-GA,2025-08-13,videos,videos,not_live,False,False,public,False
yRqD8i5TJNo,1-25分钟突发新闻：解读南海舰队164舰与海警3104舰黄岩岛猛烈互撞｜第25分钟：老王讲历史：预示钓鱼岛必然突发事变！,https://www.youtube.com/watch?v=yRqD8i5TJNo,2025-08-12,streams,streams,was_live,True,False,public,False
sY8AJS8tQLg,江油VS乌坎 汪走胡来的故事,https://www.youtube.com/watch?v=sY8AJS8tQLg,2025-08-11,videos,videos,not_live,False,False,public,False
2cYtyGGJMs0,江青和她的男人们 上,https://www.youtube.com/watch?v=2cYtyGGJMs0,2025-08-11,videos,videos,not_live,False,False,public,False
1qTdRbVP6gg,江青的男人们 下,https://www.youtube.com/watch?v=1qTdRbVP6gg,2025-08-11,videos,videos,not_live,False,False,public,False
7vyM6DBqTAo,玄学周末加更：弗洛伦萨女鬼亲历记｜女M征友｜男教友被猥亵｜巴西水晶矿区修行记,https://www.youtube.com/watch?v=7vyM6DBqTAo,2025-08-10,streams,streams,was_live,True,False,subscriber_only,True
SxlGj3hs35w,欢迎成为老王来了的会员,https://www.youtube.com/watch?v=SxlGj3hs35w,2025-08-09,videos,videos,not_live,False,False,public,False
CcsALqR3s7Y,江油VS乌坎｜汪走胡来的故事与228台湾事件｜,https://www.youtube.com/watch?v=CcsALqR3s7Y,2025-08-09,streams,streams,was_live,True,False,subscriber_only,True
ELFDEF6Y93g,老王讲《南京照相馆》 上,https://www.youtube.com/watch?v=ELFDEF6Y93g,2025-08-08,videos,videos,not_live,False,False,public,False
83R7_4pxaAU,VIP25：江油上街的真相与费拉洼地的基层组织构造｜成为老王来了的会员,https://www.youtube.com/watch?v=83R7_4pxaAU,2025-08-08,streams,streams,was_live,True,False,subscriber_only,True
qOz2v4fncFw,江青和她的男人们（下）！,https://www.youtube.com/watch?v=qOz2v4fncFw,2025-08-07,streams,streams,was_live,True,False,public,False
tx6EojlPXfI,江青和她的男人们（上）！｜35分钟处开始,https://www.youtube.com/watch?v=tx6EojlPXfI,2025-08-05,streams,streams,was_live,True,False,public,False
UQMhKJYZ6Pw,《南京照相馆》的谎言与歪曲大盘点｜冒名顶替真正的英雄，助长国人戾气｜如今的中国有多少仇恨在传承,https://www.youtube.com/watch?v=UQMhKJYZ6Pw,2025-08-04,streams,streams,was_live,True,False,public,False
